DetectorID	EventID	X	Y	E	EpixMean	LET
0	20	133.496	204.206	641.14	58.2851	1.24467
0	20	142.417	203.581	636.58	63.6579	1.24535
0	20	87.6248	210.515	439.44	48.8271	0.869786
0	20	32.5003	239.478	401.1	44.5666	0.788027
0	21	150.896	24.692	427.12	53.39	0.837726
0	21	53.1487	40.6264	571.81	57.1808	1.11577
0	21	207.022	43.5131	576.01	52.3643	1.1161
0	21	61.5121	66.4885	413.91	45.9897	0.816579
0	21	161.331	91.4952	468.84	52.0936	0.929376
0	21	113.657	109.428	485.24	53.9152	0.957782
0	21	169.819	135.998	688.72	52.9787	1.30452
0	21	237.502	154.631	415.73	46.1923	0.823513
0	21	139.04	164.483	495.72	55.0805	0.964028
0	21	29.0597	171.721	526.67	58.5194	1.02988
0	21	136.865	213.753	518.04	57.5603	1.0145
0	21	239.243	218.524	507.48	50.7485	0.991639
0	22	165.366	78.3267	570.47	63.3852	1.12057
0	22	2.72086	95.5427	568.68	56.8679	1.11379
0	22	188.497	113.041	545.55	54.5551	1.06386
0	22	60.6275	123.566	396.61	44.068	0.782628
0	22	142.708	132.164	486.88	54.098	0.952524
0	22	192.732	148.449	597.5	59.7497	1.16813
0	22	210.636	157.805	540.9	54.0896	1.06067
0	22	167.332	161.623	476.84	52.9824	0.941238
0	22	88.1457	170.788	464.56	51.6181	0.909415
0	22	83.4972	178.521	411.78	45.7529	0.808868
0	22	120.497	187.414	428.2	47.5773	0.850107
0	22	36.5004	191.447	436.17	48.4636	0.863182
0	22	72.5961	223.128	502.72	55.858	0.979493
0	22	244.526	230.483	446.11	49.5679	0.8767
0	22	129.473	254.878	523.84	52.3837	1.02539
0	23	85.4739	74.4138	481.61	53.5122	0.949752
0	23	160.647	82.8392	560.22	56.0217	1.0969
0	23	181.449	89.3055	477.69	53.077	0.943205
0	23	75.5634	96.4622	446.19	49.5762	0.880641
0	23	90.5847	141.5	405.87	45.0964	0.80551
0	23	184.834	155.34	551.08	55.1085	1.07955
0	23	80.3436	179.241	595.31	59.5307	1.16688
0	23	127.49	213.828	506.31	50.631	0.987079
0	23	67.518	216.584	447.23	49.6925	0.887535
0	23	75.9797	220.492	476.57	59.5708	0.926973
0	23	187.458	226.471	466.52	51.836	0.917435
0	24	160.495	28.487	414.01	46.001	0.816784
0	24	90.7637	152.605	580.7	58.0703	1.13771
0	24	169.71	169.21	520.43	57.8261	1.01869
0	24	84.5721	183.577	556.87	61.8748	1.09855
0	25	157.432	112.116	499.21	55.4673	0.972817
0	25	25.5705	113.525	398.37	44.263	0.784117
0	25	189.705	116.422	485.01	53.8905	0.960161
0	25	69.8207	117.334	565.68	56.5677	1.10744
0	25	153.215	125.139	636.66	53.055	1.19733
0	25	205.332	125.492	449.77	49.9739	0.891917
0	25	6.55426	126.442	534.6	59.4005	1.05396
0	25	216.683	127.844	954.36	53.0202	1.6364
0	25	87.4378	128.5	374.23	41.581	0.740156
0	25	120.646	133.591	451.94	50.2161	0.890174
0	25	183.671	144.397	632.76	70.3066	1.24476
0	25	170.219	151.505	516.96	51.6956	1.00822
0	25	58.3992	193.548	501.98	55.776	0.993483
0	25	163.49	196.859	475.84	47.5837	0.927381
0	25	232.559	199.602	465.58	51.7308	0.918199
0	25	192.56	207.492	442.45	49.1613	0.879803
0	25	50.4516	247.784	511.14	51.1139	0.998352
0	26	70.5066	32.5337	433.83	48.2031	0.852553
0	26	184.532	82.4961	427.09	47.4539	0.845755
0	26	136.52	113.715	439.49	48.8323	0.870873
0	26	80.503	115.537	406.47	45.1634	0.801363
0	26	59.2619	156.501	483.36	48.3358	0.942742
0	26	114.597	160.509	376.1	41.7889	0.745274
0	26	162.734	176.819	500.82	55.6468	0.980046
0	26	165.5	181.307	22.6	11.3014	0.0449345
0	26	35.1191	198.775	654.99	54.5825	1.28447
0	27	205.569	83.4561	516.62	57.4027	1.02434
0	27	101.422	95.4953	551.18	61.2424	1.09323
0	27	97.0573	99.2634	593.47	59.3474	1.16595
0	27	41.2435	108.155	720.9	55.4538	1.398
0	27	167.595	121.215	510.35	51.0347	0.998667
0	27	104.476	144.637	460.17	51.1304	0.912672
0	27	85.499	180.64	421.09	46.788	0.835877
0	27	86.6056	200.061	435.7	54.4627	0.851941
0	27	73.4944	221.648	391.54	43.5045	0.777166
0	28	133.521	41.3854	386.5	48.3122	0.757855
0	28	36.3353	72.9945	564.04	56.4042	1.10524
0	28	77.3725	99.0946	503.36	62.9196	0.985538
0	28	136.483	138.6	405.66	45.0731	0.806571
0	28	132.427	148.035	574.73	47.8943	1.12504
0	28	144.449	170.567	381.32	42.3684	0.755493
0	28	74.5	172.772	18.51	9.25422	0.0367949
0	28	71.4904	174.651	500.47	55.6075	0.992367
0	28	108.002	180.526	462.94	57.8671	0.90147
0	28	127.416	234.571	417.64	46.4045	0.82528
0	29	122.652	39.4889	440.53	48.9472	0.87543
0	29	176.802	48.9278	1283.51	61.1195	2.16107
0	29	178.512	62.3889	446.01	49.5563	0.886265
0	29	49.8807	67.5	12.17	6.08641	0.0241997
0	29	117.573	91.4595	482.14	53.5707	0.95341
0	29	97.5209	101.533	440.07	48.8971	0.864663
0	29	242.213	122.456	593.45	45.6499	1.08341
0	29	78.4245	127.262	152.71	11.7471	0.221783
0	29	122.398	146.505	445.21	49.4681	0.881273
0	29	200.764	159.424	333.83	47.6898	0.661987
0	29	239.595	168.448	345.65	43.2057	0.677743
0	29	118.619	199.231	479.56	47.9565	0.938243
0	29	204.53	236.748	470.64	47.0639	0.918635
0	30	171.236	70.5339	446.07	44.6075	0.871165
0	30	119.538	73.4826	415.52	46.1688	0.824745
0	30	205.382	113.447	345.99	43.2489	0.678509
0	30	69.4975	175.636	525.89	58.4325	1.04535
0	30	122.439	183.454	619.41	44.2434	1.06167
0	30	50.5066	190.483	421.4	46.8222	0.836607
0	30	103.476	191.999	546.14	49.6494	1.0595
0	30	74.4487	206.494	503.71	55.9678	0.998706
0	30	32.5253	208.448	404.03	44.8917	0.799251
0	30	199.083	248.434	526.94	52.694	1.03061
0	31	95.4492	81.5268	792.16	66.013	1.53103
0	31	187.662	81.5913	517.8	57.5331	1.02057
0	31	0.701251	140.566	451.54	75.256	0.89732
0	31	100.56	155.343	536.07	53.6075	1.04739
0	31	198.472	197.437	434.11	48.2345	0.855188
0	31	16.53	202.179	432.05	43.2051	0.842573
0	31	76.4464	231.992	389.68	48.7096	0.760047
0	31	24.4909	243.239	396.94	39.6944	0.772622
0	32	237.491	114.653	411.84	45.7604	0.815826
0	32	111.531	126.289	441.37	49.0409	0.87557
0	32	46.4145	135.966	514.42	57.1581	1.00271
0	32	152.378	164.432	513.73	57.0809	1.02131
0	32	102.182	204.232	704.7	58.7252	1.38133
0	32	124.492	209.614	327.31	46.758	0.648834
0	32	32.6942	227.576	512.98	51.2985	1.00304
0	32	247.477	231.533	410.23	45.5807	0.806924
0	32	84.5253	237.417	428.14	47.5708	0.850121
0	32	218.667	251.792	614.04	55.8221	1.18943
0	33	105.648	10.2004	511.09	51.1093	1.00025
0	33	79.0783	28.8064	821.64	54.7758	1.52888
0	33	127.508	73.2852	510.62	51.0623	0.996343
0	33	47.4296	123.662	606.67	67.4081	1.20522
0	33	138.562	140.513	410.59	45.6207	0.80996
0	33	61.5788	142.541	515.86	57.3177	1.01387
0	33	172.233	150.846	553.84	46.153	1.04742
0	33	171.507	184.458	477.26	53.0291	0.939803
0	33	4.50445	190.513	418.56	46.5065	0.825766
0	34	15.454	58.5826	431.7	47.9667	0.852217
0	34	178.012	109.73	463.99	57.9993	0.911637
0	34	85.1136	143.178	573.41	47.7843	1.11256
0	34	114.741	156.647	504.62	56.0684	0.994488
0	34	124.597	157.353	642.14	58.3764	1.25227
0	34	52.678	160.179	471.48	58.9355	0.936111
0	34	171.853	170.855	658.81	50.6777	1.24712
0	34	76.4486	208.486	472.01	52.4454	0.938038
0	34	173.545	210.484	449.44	49.9373	0.891108
0	35	144.769	97.5901	519.99	51.9986	1.016
0	35	192.477	150.59	423.66	47.0737	0.841574
0	35	124.506	172.421	412.96	45.885	0.819121
0	35	68.5923	176.807	559.05	55.9055	1.09383
0	35	119.991	180.378	521.66	52.1658	1.0203
0	35	17.8313	185.601	466.03	46.6034	0.911283
0	35	175.173	215.468	514.6	51.4604	1.00345
0	35	106.472	219.548	401.66	44.6291	0.790258
0	35	198.503	219.407	493.46	54.8291	0.980673
0	36	165.514	54.5219	419.56	46.6183	0.831195
0	36	145.521	101.164	560.64	56.064	1.09335
0	36	163.501	108.41	462.71	51.4119	0.917485
0	36	167.56	157.501	416.56	46.2849	0.823702
0	36	124.033	159.509	663.44	51.0337	1.27551
0	36	152.516	176.56	396.24	44.0267	0.781182
0	36	77.23	197.386	426.21	53.2758	0.838888
0	36	91.5376	207.617	528.37	58.7074	1.04955
0	36	195.558	208.447	441.35	49.0391	0.866824
0	36	131.046	237.941	471.87	42.8972	0.926739
0	37	218.417	83.3701	494.63	54.9588	0.974619
0	37	147.409	101.524	319.9	53.3174	0.632185
0	37	28.0937	108.215	848.82	56.5883	1.57102
0	37	200.504	137.157	483.03	48.3035	0.940571
0	37	148.297	148.434	566.97	56.6967	1.10854
0	37	123.517	184.08	762.54	47.659	1.37574
0	37	117.116	202.395	469.81	58.726	0.919188
0	37	155.972	255.453	233.95	58.4869	0.46719
0	38	54.5002	24.855	476.74	52.971	0.925355
0	38	125.121	114.305	467.35	33.3819	0.842774
0	38	132.284	114.787	86.13	21.5321	0.172145
0	38	20.5148	120.476	449.81	49.9785	0.89395
0	38	137.502	147.428	478.24	53.138	0.945632
0	38	171.337	149.628	547.14	49.7402	1.06133
0	38	115.139	218.538	517.47	51.7473	1.01039
0	38	77.4305	235.456	455.02	45.5021	0.888599
0	38	156.624	249.706	518.72	51.8717	1.01647
0	39	137.632	17.6088	486.46	54.051	0.957145
0	39	141.138	20.5	24.45	12.2264	0.0486125
0	39	86.512	75.5252	400.86	44.5399	0.793861
0	39	153.494	75.4971	400.76	44.5291	0.788582
0	39	200.304	133.41	420.94	46.7715	0.831878
0	39	54.2912	163.961	593.43	53.9478	1.15224
0	39	59.5	170.145	22.99	11.4941	0.0457009
0	39	8.96141	244.465	422.3	52.7878	0.821635
0	40	128.387	33.1737	591.95	59.1954	1.1589
0	40	76.4591	106.538	467.19	51.9102	0.927466
0	40	160.661	106.492	435.24	48.3599	0.86328
0	40	221.519	112.034	459.76	57.4696	0.895001
0	40	150.791	119.483	484.64	48.464	0.945698
0	40	222.288	126.486	407.5	50.9378	0.800717
0	40	135.402	142.504	450.03	50.0035	0.886079
0	40	112.495	154.491	381.25	42.361	0.749179
0	40	23.5996	156.47	414.98	46.109	0.823382
0	40	64.8032	162.482	596.22	59.6219	1.16461
0	40	143.516	176.511	414.81	46.0897	0.81931
0	40	140.479	199.514	749.61	68.1462	1.43907
0	40	16.5068	207.876	450.86	45.0864	0.877959
0	40	79.6618	208.55	395.62	43.9582	0.783758
0	40	84.6523	226.424	427.73	47.5258	0.842645
0	40	3.04143	237.589	581.42	48.4519	1.13678
0	40	115.625	252.503	509.71	56.6341	1.0108
0	41	151.448	72.3776	485.57	53.9526	0.961794
0	41	69.7126	99.7605	699.07	63.5516	1.37697
0	41	241.516	102.412	485.99	53.9993	0.966068
0	41	159.652	119.325	625.7	62.5704	1.22328
0	41	168.481	141.506	412.53	45.8362	0.810636
0	41	202.768	183.492	524.52	52.4516	1.02293
0	41	222.043	195.545	410.26	51.2819	0.800092
0	41	146.328	218.479	402.93	44.7702	0.79834
0	41	121.572	230.481	517.57	57.5074	1.02002
0	41	113.5	237.5	21.98	21.9794	0.0439588
0	42	144.616	71.493	420.57	46.7302	0.834698
0	42	216.557	132.486	484.29	53.8097	0.958363
0	42	118.534	157.113	655.31	59.5735	1.2733
0	42	119.273	175.79	442.29	55.2868	0.871538
0	42	17.5228	183.24	400.4	44.4886	0.794731
0	42	153.574	204.694	455.83	50.6476	0.899004
0	42	50.4776	218.511	498.13	55.3475	0.979847
0	42	96.1934	235.379	526.19	52.6187	1.03002
0	43	164.474	87.4813	427.41	47.4904	0.838603
0	43	64.3044	183.809	497.76	49.7762	0.97755
0	43	21.5211	203.46	427.6	47.5111	0.847759
0	43	67.122	243.707	461.3	51.2561	0.901401
0	44	171.319	55.4838	480.84	53.4269	0.953401
0	44	159.546	73.5556	417.11	46.3458	0.819427
0	44	73.6491	115.575	423.24	47.0268	0.834895
0	44	138.672	125.494	428.44	47.6045	0.849024
0	44	139.128	129.562	486.88	54.0979	0.947926
0	44	219.576	135.1	686.9	57.2419	1.3448
0	44	1.12456	177.398	467.31	58.4138	0.918991
0	44	152.508	196.839	414.08	46.0092	0.803772
0	44	116.735	200.392	548.19	54.8194	1.07203
0	44	229.437	202.565	568.57	63.1746	1.12091
0	44	4.73974	227.521	407.61	45.2895	0.809472
0	45	210.91	105.103	519.93	51.9925	1.0259
0	45	174.816	112.017	622.06	56.5509	1.22024
0	45	103.419	116.716	548.32	54.8323	1.0727
0	45	100.468	122.395	433.79	48.1984	0.861152
0	45	161.667	152.457	433.55	48.1719	0.859817
0	45	127.745	169.477	485.6	48.5597	0.947473
0	45	200.668	183.403	489.84	54.4264	0.970138
0	45	95.4767	248.847	473.9	47.3905	0.924825
0	46	138.673	98.2801	570.59	57.0586	1.119
0	46	204.497	102.544	532.02	59.1133	1.04736
0	46	55.6715	123.461	420.06	46.6735	0.832136
0	46	128.471	150.491	396.66	44.0733	0.779943
0	46	185.559	179.38	468.74	52.0828	0.923202
0	46	122.515	199.765	514.32	51.4318	1.00324
0	46	63.5196	204.511	467.41	51.9346	0.921469
0	46	152.488	248.371	428.18	47.5758	0.848574
0	47	76.1462	8.71752	308.79	28.0717	0.603879
0	47	169.546	69.4943	472.02	52.4469	0.937274
0	47	212.984	104.364	450.04	56.2549	0.881609
0	47	85.4629	107.506	429.68	47.7427	0.844434
0	47	184.391	151.505	430.65	47.8504	0.855322
0	47	53.42	152.65	464.86	51.6513	0.917573
0	47	149.507	160.582	467.69	51.9658	0.926365
0	47	173.591	160.806	603.37	54.8522	1.17598
0	47	88.2771	173.539	505.06	50.5062	0.987537
0	47	98.6574	174.579	625.74	62.5737	1.22425
0	47	166.55	176.509	396.57	44.0637	0.785103
0	47	197.281	177.101	592.7	59.27	1.16274
0	47	126.129	198.231	524.84	47.7131	1.03014
0	47	164.547	199.865	838.2	52.3875	1.54561
0	47	119.464	238.572	455.59	50.6211	0.900197
0	48	164.676	59.4842	392.77	49.0958	0.770698
0	48	101.5	64.5	106.71	106.711	0.213423
0	48	86.6499	72.5249	500.75	55.6394	0.994833
0	48	45.1369	128.582	522.42	52.2419	1.02133
0	48	156.461	136.684	361.73	51.676	0.718017
0	48	164.394	144.16	607.18	60.7183	1.18694
0	48	122.5	152.945	437.4	54.6751	0.850384
0	48	234.089	156.977	658.7	47.0503	1.26292
0	48	188.254	177.718	630.39	57.3081	1.23697
0	48	169.495	187.483	439.59	48.8428	0.869786
0	48	102.537	229.405	425.75	47.3055	0.845556
0	49	16.5077	82.9447	610.99	55.5447	1.18736
0	49	95.5343	111.136	480.92	53.4355	0.934637
0	49	178.565	110.476	488.07	54.2305	0.962493
0	49	180.956	125.855	517.9	51.7901	1.01891
0	49	67.4094	150.189	661.28	60.1165	1.28421
0	49	178.591	185.395	549.68	61.0752	1.08311
0	49	127.327	215.475	437.02	48.5583	0.867714
0	50	73.4524	95.497	409.73	45.5254	0.806666
0	50	242.986	112.353	533.81	66.7264	1.04633
0	50	95.5155	116.683	446.63	49.6254	0.88475
0	50	205.447	126.946	497.08	55.2306	0.967071
0	50	115.487	137.57	431.47	47.9413	0.85482
0	50	40.5712	143.043	891.66	55.7289	1.56552
0	50	7.38352	143.197	780.31	60.0236	1.51536
0	50	158.579	167.181	694.7	57.8919	1.32346
0	50	10.4688	195.644	449.17	49.9076	0.890068
0	50	87.2323	208.987	626.14	56.9215	1.2127
0	50	88.5087	239.488	513.88	57.0977	1.01003
0	50	126.52	241.024	477.26	53.0293	0.927087
0	50	25.0219	251.951	395.49	79.0975	0.78606
0	51	96.7776	46.5199	552.62	55.2624	1.07915
0	51	99.5313	80.8506	446.85	49.6503	0.86641
0	51	90.8423	136.402	456.95	50.7724	0.890738
0	51	54.8447	137.346	580.27	58.0269	1.13784
0	51	60.5485	138.274	485.79	48.5789	0.948953
0	51	49.4818	184.501	425.86	47.3173	0.836501
0	51	172.51	217.385	512.64	56.96	1.01868
0	52	149.418	116.97	602.63	54.7846	1.16637
0	52	104.649	212.469	448.38	49.8198	0.890685
0	52	77.5033	241.732	651.6	65.1597	1.27339
0	53	192.287	59.6479	554.29	61.5874	1.09175
0	53	82.4836	108.448	461.18	51.2423	0.914207
0	53	59.6695	110.542	439.17	48.797	0.868805
0	53	25.0892	143.703	770.38	59.2602	1.41173
0	53	98.9591	194.527	385.74	48.2177	0.750529
0	53	54.7887	206.692	565.16	56.5161	1.10946
0	53	140.523	210.771	537.6	53.7596	1.04903
0	54	195.493	72.7933	531.36	53.136	1.03723
